REF_DATE,GEO,DGUID,New housing price indexes,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
01-03-2009,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,90.2,,,,1
01-04-2009,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,90.2,,,,1
01-05-2009,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,90.2,,,,1
01-06-2009,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,90.2,,,,1
01-07-2009,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,90.2,,,,1
01-08-2009,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,90.2,,,,1
01-09-2009,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,90.3,,,,1
01-10-2009,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,90.3,,,,1
01-11-2009,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,90.5,,,,1
01-12-2009,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,90.6,,,,1
01-01-2010,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,90.6,,,,1
01-02-2010,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,89.9,,,,1
01-03-2010,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,89.3,,,,1
01-04-2010,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,89.3,,,,1
01-05-2010,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,89.1,,,,1
01-06-2010,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,89.1,,,,1
01-07-2010,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,89,,,,1
01-08-2010,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,89.1,,,,1
01-09-2010,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,89.1,,,,1
01-10-2010,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,89.1,,,,1
01-11-2010,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,89.1,,,,1
01-12-2010,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,89.4,,,,1
01-01-2011,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,89.4,,,,1
01-02-2011,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,89.5,,,,1
01-03-2011,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,89.6,,,,1
01-04-2011,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,89.6,,,,1
01-05-2011,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,90,,,,1
01-06-2011,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,90.1,,,,1
01-07-2011,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,90.3,,,,1
01-08-2011,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,90.5,,,,1
01-09-2011,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,90.7,,,,1
01-10-2011,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,90.9,,,,1
01-11-2011,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,91.4,,,,1
01-12-2011,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,91.7,,,,1
01-01-2012,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,91.8,,,,1
01-02-2012,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,91.8,,,,1
01-03-2012,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,92.1,,,,1
01-04-2012,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,92.1,,,,1
01-05-2012,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,92.4,,,,1
01-06-2012,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,92.7,,,,1
01-07-2012,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,92.7,,,,1
01-08-2012,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,92.9,,,,1
01-09-2012,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,93.1,,,,1
01-10-2012,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,93.1,,,,1
01-11-2012,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,93.2,,,,1
01-12-2012,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,93.3,,,,1
01-01-2013,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,93.3,,,,1
01-02-2013,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,93.4,,,,1
01-03-2013,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,93.5,,,,1
01-04-2013,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,93.5,,,,1
01-05-2013,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,93.6,,,,1
01-06-2013,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,93.6,,,,1
01-07-2013,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,93.6,,,,1
01-08-2013,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,93.7,,,,1
01-09-2013,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,93.7,,,,1
01-10-2013,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,93.7,,,,1
01-11-2013,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,93.7,,,,1
01-12-2013,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,93.8,,,,1
01-01-2014,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,93.8,,,,1
01-02-2014,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,93.9,,,,1
01-03-2014,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,93.9,,,,1
01-04-2014,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,93.9,,,,1
01-05-2014,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,94,,,,1
01-06-2014,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,94,,,,1
01-07-2014,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,94,,,,1
01-08-2014,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,94,,,,1
01-09-2014,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,94,,,,1
01-10-2014,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,94.1,,,,1
01-11-2014,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,94.2,,,,1
01-12-2014,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,94.3,,,,1
01-01-2015,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,94.5,,,,1
01-02-2015,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,94.5,,,,1
01-03-2015,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,94.5,,,,1
01-04-2015,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,94.5,,,,1
01-05-2015,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,95.8,,,,1
01-06-2015,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,96.2,,,,1
01-07-2015,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,96.2,,,,1
01-08-2015,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,96.4,,,,1
01-09-2015,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,96.4,,,,1
01-10-2015,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,96.6,,,,1
01-11-2015,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,96.7,,,,1
01-12-2015,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,96.7,,,,1
01-01-2016,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,96.7,,,,1
01-02-2016,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,96.6,,,,1
01-03-2016,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,96.6,,,,1
01-04-2016,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,96.8,,,,1
01-05-2016,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,97.1,,,,1
01-06-2016,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,97.4,,,,1
01-07-2016,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,97.6,,,,1
01-08-2016,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,97.6,,,,1
01-09-2016,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,98.1,,,,1
01-10-2016,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,99.1,,,,1
01-11-2016,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,100,,,,1
01-12-2016,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,100,,,,1
01-01-2017,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,100.9,,,,1
01-02-2017,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,102,,,,1
01-03-2017,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,102.5,,,,1
01-04-2017,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,104.5,,,,1
01-05-2017,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,106.2,,,,1
01-06-2017,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,106.3,,,,1
01-07-2017,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,106.3,,,,1
01-08-2017,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,106.4,,,,1
01-09-2017,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,106.5,,,,1
01-10-2017,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,106.5,,,,1
01-11-2017,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,106.5,,,,1
01-12-2017,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,106.5,,,,1
01-01-2018,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,106.6,,,,1
01-02-2018,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,106.6,,,,1
01-03-2018,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,106.5,,,,1
01-04-2018,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,106.5,,,,1
01-05-2018,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,106.5,,,,1
01-06-2018,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,106.5,,,,1
01-07-2018,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,106.5,,,,1
01-08-2018,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,106.5,,,,1
01-09-2018,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,106.7,,,,1
01-10-2018,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,106.8,,,,1
01-11-2018,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,106.9,,,,1
01-12-2018,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,106.9,,,,1
01-01-2019,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,106.9,,,,1
01-02-2019,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,106.9,,,,1
01-03-2019,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,106.9,,,,1
01-04-2019,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,106.9,,,,1
01-05-2019,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,106.9,,,,1
01-06-2019,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,107,,,,1
01-07-2019,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,106.9,,,,1
01-08-2019,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,107,,,,1
01-09-2019,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,107.1,,,,1
01-10-2019,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,107.2,,,,1
01-11-2019,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,107.2,,,,1
01-12-2019,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,107.2,,,,1
01-01-2020,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,107.3,,,,1
01-02-2020,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,107.3,,,,1
01-03-2020,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,107.5,,,,1
01-04-2020,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,107.5,,,,1
01-05-2020,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,107.5,,,,1
01-06-2020,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,107.7,,,,1
01-07-2020,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,108.6,,,,1
01-08-2020,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,109,,,,1
01-09-2020,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,109.6,,,,1
01-10-2020,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,109.9,,,,1
01-11-2020,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,110.5,,,,1
01-12-2020,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,110.8,,,,1
01-01-2021,Ontario,2016A000235,Land only,"Index, 201612=100",347,units,0,v111955492,17.3,111.4,,,,1
